cat	SCALERANK	NATSCALE	LABELRANK	FEATURECLA	NAME	NAMEPAR	NAMEALT	DIFFASCII	NAMEASCII	ADM0CAP	CAPIN	WORLDCITY	MEGACITY	SOV0NAME	SOV_A3	ADM0NAME	ADM0_A3	ADM1NAME	ISO_A2	NOTE	LATITUDE	LONGITUDE	CHANGED	NAMEDIFF	DIFFNOTE	POP_MAX	POP_MIN	POP_OTHER	RANK_MAX	RANK_MIN	GEONAMEID	MEGANAME	LS_NAME	LS_MATCH	CHECKME	MAX_POP10	MAX_POP20	MAX_POP50	MAX_POP300	MAX_POP310	MAX_NATSCA	MIN_AREAKM	MAX_AREAKM	MIN_AREAMI	MAX_AREAMI	MIN_PERKM	MAX_PERKM	MIN_PERMI	MAX_PERMI	MIN_BBXMIN	MAX_BBXMIN	MIN_BBXMAX	MAX_BBXMAX	MIN_BBYMIN	MAX_BBYMIN	MIN_BBYMAX	MAX_BBYMAX	MEAN_BBXC	MEAN_BBYC	COMPARE	GN_ASCII	FEATURE_CL	FEATURE_CO	ADMIN1_COD	GN_POP	ELEVATION	GTOPO30	TIMEZONE	GEONAMESNO	UN_FID	UN_ADM0	UN_LAT	UN_LONG	POP1950	POP1955	POP1960	POP1965	POP1970	POP1975	POP1980	POP1985	POP1990	POP1995	POP2000	POP2005	POP2010	POP2015	POP2020	POP2025	POP2050	CITYALT	min_zoom	wikidataid	wof_id	CAPALT	name_en	name_de	name_es	name_fr	name_pt	name_ru	name_zh	label	name_ar	name_bn	name_el	name_hi	name_hu	name_id	name_it	name_ja	name_ko	name_nl	name_pl	name_sv	name_tr	name_vi	wdid_score	ne_id
27	10	1	5	Admin-1 capital	Thái Bình			0	Thai Binh	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	ThMi Bmnh	VN		20.4503041151	106.333029628	4.0	1	Added missing admin-1 capital.	210000	210000	0	10	10	1566346.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		No GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q36497	1141906003.0	0	Thái Bình		Thái Bình	Thái Bình	Thái Bình	Тхайбинь	太平		ثاي بينه	থাই বিহ্ন	Τάι Μπίνχ	थाई बिन्ह		Thái Bình	Thái Bình	タイビン	타이빈	Thái Bình	Thái Bình	Thai Binh	Thai binh	Thái Bình	4	1159113073
28	10	1	5	Admin-1 capital	Tuy Hòa			0	Tuy Hoa	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Phú Yên	VN		13.0820040243	109.315998684	4.0	1	Added missing admin-1 capital. Population from GeoNames.	69596	69596	0	8	8	1563281.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Tuy Hoa	P	PPLA	61.0	69596.0	0.0	2.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q35747	890443889.0	0	Tuy Hòa	Tuy Hòa	Tuy Hòa	Tuy Hòa	Tuy Hoa	Туихоа	綏和		توي هوا	তুয় হোয়া	Τούι Χόα	तुय होआ		Tuy Hòa	Tuy Hoa	トゥイホア	뚜이호아	Tuy Hòa	Tuy Hòa	Tuy Hoa	Tuy Hòa	Tuy Hòa	4	1159113089
29	10	1	5	Admin-1 capital	Thu Dau Mot			0	Thu Dau Mot	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Bình Duong	VN		10.9690740774	106.652745547	4.0	1	Added missing admin-1 capital. Population from GeoNames.	244277	244277	0	10	10	1565022.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Thu Dau Mot	P	PPLA	75.0	0.0	0.0	20.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q524553	890433751.0	0	Thu Dau Mot	Thủ Dầu Một		Thủ Dầu Một		Тхузаумот	土龍木		تو داو موت						Thủ Dầu Một	トゥーザウモット	투저우못	Thủ Dầu Một	Thủ Dầu Một	Thu Dau Mot		Thủ Dầu Một	4	1159113099
30	10	1	5	Admin-1 capital	Đông Hà			0	Dong Ha	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Qu?ng Tr?	VN		16.8499981032	107.133300661	4.0	1	Added missing admin-1 capital. Population from GeoNames.	17662	17662	0	6	6	1582926.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Dong Ha	P	PPLA	64.0	17662.0	0.0	6.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q33343	1141906007.0	0	Đông Hà	Đông Hà	Đông Hà	Dông Hà	Đông Hà	Донгха	东河镇		دونج ها	ডং হা	Ντονγκ Χα	दांग हा		Đông Hà	Đông Hà	ドンハ	동하	Đông Hà	Đông Hà	Dong Ha	Dong Ha	Đông Hà	4	1159113119
31	10	1	5	Admin-1 capital	Cao Lãnh			0	Cao Lanh	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Ð?ng Tháp	VN		10.4670001305	105.635997562	4.0	1	Added missing admin-1 capital. Population from GeoNames.	149837	149837	0	9	9	1586151.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Cao Lanh	P	PPLA	9.0	0.0	0.0	1.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q35656	890437801.0	0	Cao Lãnh			Cao Lãnh		Каолань	高領		كاو لان	কাও লানহ	Κάο Λαν	काओ लान्ह		Cao Lãnh	Cao Lãnh	カオライン	까올라인	Cao Lãnh	Cao Lãnh	Cao Lanh	Cao Lanh	Cao Lãnh	4	1159113135
32	10	1	5	Admin-1 capital	Truc Giang			0	Truc Giang	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	B?n Tre	VN		10.2349979978	106.374996615	4.0	1	Added missing admin-1 capital. Population from GeoNames.	59442	59442	0	8	8	1587976.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Ben Tre	P	PPLA	3.0	59442.0	0.0	1.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q36635	421176031.0	0	Bến Tre	Bến Tre	Ben Tre	Bến Tre	Ben Tre	Бенче	檳椥		بن تري	বেন ত্রি	Μπεν Τρε	बेन ट्रे		Bến Tre	Ben Tre	ベンチェ市	벤째	Bến Tre	Bến Tre	Ben Tre	Ben Tre	Bến Tre	4	1159113149
33	10	1	5	Admin-1 capital	Tra Vinh			0	Tra Vinh	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	TrM Vinh	VN		9.93400208679	106.334001679	4.0	1	Added missing admin-1 capital.	131360	131360	0	9	9	1563926.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		No GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q36136	1141906009.0	0	Trà Vinh		Tra Vinh	Trà Vinh	Tra Vinh	Чавинь	茶榮		ترا فينه	ট্রা ভিন	Τρα Βινχ	ट्रा विंह		Trà Vinh	Trà Vinh	チャーヴィン	짜빈	Trà Vinh	Trà Vinh	Tra Vinh	Trà Vinh	Trà Vinh	4	1159113161
34	10	1	5	Admin-1 capital	Vĩnh Long			0	Vinh Long	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Vinh Long	VN		10.256003997	105.964002557	4.0	1	Added missing admin-1 capital. Population from GeoNames.	103314	103314	0	9	9	1562693.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Vinh Long	P	PPLA	69.0	103314.0	0.0	1.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q34789	421181439.0	0	Vinh Long City	Vĩnh Long	Vĩnh Long	Vinh Long	Vinh Long	Виньлонг	永隆		فينه لونج	ভিনলং	Βινχ Λόνγκ	विंह लॉन्ग		Vĩnh Long	Vĩnh Long	ヴィンロン	빈롱	Vinh Long	Vĩnh Long	Vinh Long	Vinh Long	Thành phố Vĩnh Long	4	1159113175
35	10	1	5	Admin-1 capital	Cao Bằng			0	Cao Bang	0.0		0.0	0	Vietnam	VNM	Vietnam	VNM	Cao B?ng	VN		22.663998055	106.268004644	4.0	1	Added missing admin-1 capital. Population from GeoNames.	41112	41112	0	7	7	1586185.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Cao Bang	P	PPLA	5.0	41112.0	0.0	197.0	Asia/Ho_Chi_Minh	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q1034096	421167909.0	0	Cao Bằng	Cao Bằng	Cao Bằng		Cao Bằng	Каобанг	高平		كاو بانغ	কাও ব্যাং	Κάο Μπάνγκ	काओ बैंग		Cao Bằng	Cao Bằng	カオバン	까오방	Cao Bằng	Cao Bằng	Cao Bang	Cao Bang	Cao Bằng	4	1159113189
36	10	1	8	Admin-1 capital	Yoro			0	Yoro	0.0		0.0	0	Honduras	HND	Honduras	HND	Yoro	HN		15.059997106	-87.2900005384	4.0	1	Added missing admin-1 capital. Population from GeoNames.	15774	15774	0	6	6	3600195.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Yoro	P	PPL	18.0	15774.0	0.0	661.0	America/Tegucigalpa	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q2561180	890442107.0	0	Yoro		Yoro	Yoro	Yoro	Йоро	約羅		يورو، هندوراس	ইয়োরো	Γιόρο	योरो		Yoro	Yoro	ヨロ	요로	Yoro	Yoro	Yoro	Yoro	Yoro	4	1159113205
37	10	1	8	Admin-1 capital	La Esperanza			0	La Esperanza	0.0		0.0	0	Honduras	HND	Honduras	HND	Intibucá	HN		14.3330040579	-88.1666995372	4.0	1	Added missing admin-1 capital. Population from GeoNames.	5318	5318	0	5	5	3607966.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	La Esperanza	P	PPL	10.0	5318.0	0.0	1721.0	America/Tegucigalpa	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q2561304	421177187.0	0	La Esperanza		La Esperanza	La Esperanza	La Esperanza	Ла-Эсперанса	拉埃斯佩蘭薩		لا اسبيرانزا، هندوراس	লা এস্পেরাঞ্জা	Λα Εσπεράντζα	ले एस्पेरांजा		La Esperanza	La Esperanza	ラ・エスペランサ	라에스페란사	La Esperanza	La Esperanza	La Esperanza	La Esperanza	La Esperanza	4	1159113221
38	10	1	8	Admin-1 capital	La Paz			0	La Paz	0.0		0.0	0	Honduras	HND	Honduras	HND	La Paz	HN		14.3199990281	-87.6840025685	4.0	1	Added missing admin-1 capital. Population from GeoNames.	17555	17555	0	6	6	3607254.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	La Paz	P	PPL	12.0	17555.0	0.0	680.0	America/Tegucigalpa	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q2283725	421201309.0	0	La Paz	La Paz	La Paz	La Paz	La Paz	Ла-Пас	拉巴斯		لاباز						La Paz	ラパス	라파스	La Paz	La Paz	La Paz			4	1159113237
39	10	1	8	Admin-1 capital	Santa Bárbara			0	Santa Barbara	0.0		0.0	0	Honduras	HND	Honduras	HND	Santa Bárbara	HN		14.9190030426	-88.2359996256	4.0	1	Added missing admin-1 capital. Population from GeoNames.	15119	15119	0	6	6	3601691.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Santa Barbara	P	PPL	16.0	15119.0	0.0	264.0	America/Tegucigalpa	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q2283714	421172759.0	0	Santa Bárbara		Santa Bárbara	Santa Bárbara	Santa Bárbara	Санта-Барбара	聖巴巴拉		سانتا باربارا، هندوراس	সান্তা বারবার	Σάντα Μπάρμπαρα	सांता बारबरा		Santa Bárbara	Santa Bárbara	サンタ・バルバラ	산타바르바라	Santa Bárbara	Santa Bárbara	Santa Bárbara	Santa Barbara	Santa Barbara	4	1159113253
40	10	1	8	Admin-1 capital	Gracias			0	Gracias	0.0		0.0	0	Honduras	HND	Honduras	HND	Lempira	HN		14.583303057	-88.5833005122	4.0	1	Added missing admin-1 capital. Population from GeoNames.	7909	7909	0	5	5	3609586.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Gracias	P	PPL	13.0	7909.0	0.0	803.0	America/Tegucigalpa	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q2561339	1141906011.0	0	Gracias		Gracias	Gracias	Gracias	Грасиас	格拉西亞斯		غراسياس، هندوراس	গ্রাসিয়াস	Γκράσιας	ग्रासिअस		Gracias	Gracias	グラシアス	그라시아스	Gracias	Gracias	Gracias	Gracias	Gracias	4	1159113269
41	10	1	8	Admin-1 capital	Nueva Ocotepeque			0	Nueva Ocotepeque	0.0		0.0	0	Honduras	HND	Honduras	HND	Ocotepeque	HN		14.4369991194	-89.1819985474	4.0	1	Added missing admin-1 capital. Population from GeoNames.	8780	8780	0	5	5	3604384.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Nueva Ocotepeque	P	PPL	14.0	8780.0	0.0	820.0	America/Tegucigalpa	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q3307235	421201739.0	0	Nueva Ocotepeque		Nueva Ocotepeque	Nueva Ocotepeque	Nueva Ocotepeque	Нуэва Окотепеке	新奧科特佩克		نويفا أوكوتبيك	ন্যুভা ওকোটেপেক	Νουέβα Οκοτοπέκ	नुएवा ओकतेपाईके		Nueva Ocotepeque	Nueva Ocotepeque	ヌエバ・オコテペケ	누에바 오코테페케	Nueva Ocotepeque	Nueva Ocotepeque	Nueva Ocotepeque	Nueva Ocotepeque	Nueva Ocotepeque	4	1159113283
42	10	1	8	Admin-1 capital	Yuscarán			0	Yuscaran	0.0		0.0	0	Honduras	HND	Honduras	HND	El Paraíso	HN		13.9439969867	-86.850998537	4.0	1	Added missing admin-1 capital. Population from GeoNames.	2371	2371	0	4	4	3600165.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Yuscaran	P	PPL	7.0	2371.0	0.0	1008.0	America/Tegucigalpa	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q1729098	1141906013.0	0	Yuscarán	Yuscarán	Yuscarán	Yuscarán	Yuscarán	Юскаран	尤斯卡蘭		جوسكاران	ইউস্কারান	Γιουσκαράν	युस्कारण		Yuscarán	Yuscarán	ユスカラン	유스카란	Yuscarán	Yuscarán	Yuscarán	Yuscaran	Yuscaran	4	1159113299
43	10	1	8	Admin-1 capital	Jérémie			0	Jeremie	0.0		0.0	0	Haiti	HTI	Haiti	HTI	Grand'Anse	HT		18.6339347272	-74.1184252634	4.0	1	Added missing admin-1 capital. Population from GeoNames.	30917	30917	0	7	7	3723593.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Jeremie	P	PPL	14.0	30917.0	0.0	17.0	America/Port-au-Prince	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q986301	421201191.0	0	Jérémie	Jérémie	Jérémie	Jérémie	Jeremias	Жереми	熱雷米		جيريمي	জেরেমি	Ζέρεμι	जेरेमी		Jérémie	Jérémie	ジェレミー	제레미	Jérémie	Jérémie	Jérémie	Jeremie	Jeremie	4	1159113315
44	10	1	8	Admin-1 capital	Port-De-Paix			0	Port-De-Paix	0.0		0.0	0	Haiti	HTI	Haiti	HTI	Nord-Ouest	HT		19.9317600761	-72.8294845231	4.0	1	Added missing admin-1 capital. Population from GeoNames.	34657	34657	0	7	7	3740016.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Ti Port-de-Paix	P	PPL	3.0	34657.0	0.0	83.0	America/Port-au-Prince	GeoNames spatial join with similar names only.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q951602	890445109.0	0	Port-de-Paix	Port-de-Paix	Port-de-Paix	Port-de-Paix	Porto-da-Paz	Пор-де-Пе	和平港		بورت دي بيه	পোর্ট দি পেই	Πορ-ντε-Πε	पोर्ट-दे-पै	Port-de-Paix	Port-de-Paix	Port-de-Paix	ポールドペ	포르드페	Port-de-Paix	Port-de-Paix	Port-de-Paix	Port-de-Paix	Port-de-Paix	4	1159113331
45	10	1	8	Admin-1 capital	Hinche			0	Hinche	0.0		0.0	0	Haiti	HTI	Haiti	HTI	Centre	HT		19.1430000867	-72.0039956011	4.0	1	Added missing admin-1 capital. Population from GeoNames.	18590	18590	0	6	6	3723841.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Hinche	P	PPL	7.0	18590.0	0.0	230.0	America/Port-au-Prince	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q993851	890445093.0	0	Hinche	Hinche	Hincha	Hinche	Hinche	Энш	安什		هنش	হিঞ্চি	Χίντσε	हिंच		Hinche	Hinche	アンシュ	앵슈	Hinche	Hinche	Hinche	Hinche	Hinche	4	1159113347
46	10	1	8	Admin-1 capital	Fort-Liberté			0	Fort-Liberte	0.0		0.0	0	Haiti	HTI	Haiti	HTI	Nord-Est	HT		19.6655670335	-71.8448395405	4.0	1	Added missing admin-1 capital. Population from GeoNames.	11465	11465	0	6	6	3725170.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Fort Liberte	P	PPL	10.0	11465.0	0.0	1.0	America/Port-au-Prince	GeoNames spatial join with similar names only.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		9.0	Q983788	421194351.0	0	Fort-Liberté	Fort-Liberté	Fuerte Libertad	Fort-Liberté	Forte Liberdade	Фор-Либерте	利贝泰堡		فورت ليبرتي						Fort-Liberté	フォールリベルテ	포르리베르테	Fort-Liberté	Fort-Liberté				4	1159113361
47	10	1	8	Admin-1 capital	Jacmel			0	Jacmel	0.0		0.0	0	Haiti	HTI	Haiti	HTI	Sud-Est	HT		18.2349990264	-72.5370025809	4.0	1	Added missing admin-1 capital. Population from GeoNames.	33563	33563	0	7	7	3723779.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Jacmel	P	PPL	13.0	33563.0	0.0	29.0	America/Port-au-Prince	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q923362	890445091.0	0	Jacmel	Jacmel	Jacmel	Jacmel	Jacmel	Жакмель	雅克梅勒		جاكميل	জ্যাকমেল	Τζακμέλ	जकमेल		Jacmel	Jacmel	ジャクメル	자크멜	Jacmel	Jacmel	Jacmel	Jacmel	Jacmel	4	1159113371
48	10	1	5	Admin-1 capital	Kırklareli			0	Kirklareli	0.0		0.0	0	Turkey	TUR	Turkey	TUR	Kirklareli	TR		41.7429991699	27.2259996157	4.0	1	Added missing admin-1 capital. Population from GeoNames.	58223	58223	0	8	8	743166.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Kirklareli	P	PPL	39.0	58223.0	0.0	190.0	Europe/Istanbul	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q206903	101911155.0	0	Kırklareli	Kırklareli	Kırklareli	Kırklareli	Kırklareli	Кыркларели	克爾克拉雷利		قرقلر ايلي	কির্কলারেলি	Σαράντα Εκκλησιές Θράκης	किरकारेली		Kırklareli	Kırklareli	クルクラーレリ	키르클라렐리	Kırklareli	Kırklareli	Kirklareli	Kırklareli	Kırklareli	4	1159113387
49	10	1	5	Admin-1 capital	Bilecik			0	Bilecik	0.0		0.0	0	Turkey	TUR	Turkey	TUR	Bilecik	TR		40.1499990223	29.9829965977	4.0	1	Added missing admin-1 capital. Population from GeoNames.	40285	40285	0	7	7	750598.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Bilecik	P	PPL	11.0	40285.0	0.0	447.0	Europe/Istanbul	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q208006	890460457.0	0	Bilecik	Bilecik	Bilecik	Bilecik	Bilecik	Биледжик	比萊吉克		بيله جك	বিলাসিক	Μπιλετσίκ	बाइलसिक	Bilecik	Bilecik	Bilecik	ビレジク	빌레지크	Bilecik	Bilecik	Bilecik	Bilecik	Bilecik	4	1159113409
50	10	1	5	Admin-1 capital	Sakarya			0	Sakarya	0.0		0.0	0	Turkey	TUR	Turkey	TUR	Sakarya	TR		40.7666611361	30.4000025112	4.0	1	Added missing admin-1 capital. Population from GeoNames.	286787	286787	0	10	10	752850.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Sakarya	P	PPL	54.0	286787.0	0.0	48.0	Europe/Istanbul	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q175323	101912667.0	0	Adapazarı	Adapazarı	Adapazarı	Adapazarı	Adapazarı	Адапазары	阿达帕扎勒		آدابازاري		Ανταπαζαρί		Adapazarı	Adapazarı	Adapazarı	アダパザル	아다파자리	Adapazarı	Adapazarı	Adapazarı	Adapazarı	Adapazarı	4	1159113425
