Model	Date	Time	WxFile	Long	Lat	GisOutSeq	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	PlantddBSum	BloomChillHr	TempIncr	ddbMinus10	ddbMinus85	OfEgDays	OfLaDays	OfPuDays	OfAdDays	OfPupSum	DamFrSum	PrcntAtkd	Mite01	GWSS01	Olivscal01	Amacul01	Cutil01	OleanScl01	Achilen01	Ed	Cocc01	OlvFly01	PrcpYrSum
OliveGIS	08Feb21	4:06:42-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	22	1	8035	12	30	1992	2622	3.6	8821.88	9046.54	108	283.2	2102.7	0.000	0.0	0.0	29677.59	148227.57	66356.958	19723.67	6797.62	7002.06	73.98	0	0	0	0	0	0	0	0	0	1	436.5
OliveGIS	08Feb21	4:06:42-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	23	1	8401	12	31	1993	2626	0.5	6465.72	6785.02	124	185.1	2047.4	0.000	0.0	0.0	17138.41	84117.94	36322.115	18052.36	4415.90	5042.94	70.51	0	0	0	0	0	0	0	0	0	1	395.0
OliveGIS	08Feb21	4:06:42-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	24	1	8766	12	31	1994	2635	0.6	6344.39	6638.82	132	186.6	2267.1	0.000	0.0	0.0	17614.79	87626.64	34699.774	9855.51	3886.19	4663.88	67.31	0	0	0	0	0	0	0	0	0	1	335.5
OliveGIS	08Feb21	4:06:42-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	25	1	9131	12	31	1995	2624	1.7	5426.46	6167.63	108	231.5	1914.5	0.000	0.0	0.0	14506.93	73095.08	30657.430	12369.18	3844.05	4420.08	68.16	0	0	0	0	0	0	0	0	0	1	232.8
OliveGIS	08Feb21	4:06:43-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	26	1	9496	12	30	1996	2616	0.8	7519.26	8549.98	118	180.5	2127.4	0.000	0.0	0.0	15317.48	77139.80	30813.153	8400.37	3705.00	5065.66	56.60	0	0	0	0	0	0	0	0	0	1	368.1
OliveGIS	08Feb21	4:06:43-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	27	1	9862	12	31	1997	2616	18.0	6139.88	6975.23	137	316.1	1876.4	0.000	0.0	0.0	13534.56	68220.01	27689.321	14371.47	3300.09	4321.04	59.49	0	0	0	0	0	0	0	0	0	1	392.0
OliveGIS	08Feb21	4:06:43-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	28	1	10227	12	31	1998	2618	0.5	6837.98	7303.31	119	233.2	1811.5	0.000	0.0	0.0	14800.45	76007.43	33887.731	16730.97	4638.20	5182.52	67.69	0	0	0	0	0	0	0	0	0	1	299.1
OliveGIS	08Feb21	4:06:43-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	29	1	10592	12	31	1999	2598	2.7	7261.47	8153.31	132	236.3	2356.7	0.000	0.0	0.0	19142.88	101287.69	38740.187	13360.15	3720.09	4704.04	55.56	0	0	0	0	0	0	0	0	0	1	422.1
OliveGIS	08Feb21	4:06:43-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	30	1	10957	12	30	2000	2623	2.4	6255.30	6631.91	132	221.1	2364.8	0.000	0.0	0.0	21632.93	113516.33	55778.166	36101.25	5118.72	5154.19	73.97	0	0	0	0	0	0	0	0	0	1	391.4
OliveGIS	08Feb21	4:06:44-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_883_883_ESP-AN.txt	-2.0501	37.8500	1	1	365	12	31	1971	2089	16.0	1559.19	1630.95	156	544.8	2892.9	0.000	0.0	0.0	6802.78	41576.70	228740.017	21792.18	1353.62	1186.66	69.35	0	0	0	0	0	0	0	0	0	1	396.6
OliveGIS	08Feb21	4:06:44-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_883_883_ESP-AN.txt	-2.0501	37.8500	2	1	730	12	30	1972	1960	8.2	8192.20	9050.35	166	501.3	3284.7	0.000	0.0	0.0	31881.36	320223.57	205556.757	14613.05	4554.86	4704.70	51.07	0	0	0	0	0	0	0	0	0	1	490.9
